SymbC1.scaffold4864.4,ARB_01444,,
SymbC1.scaffold590.7,ARB_02390,,
SymbC1.scaffold2516.3,ARB_03789,,
SymbC1.scaffold4377.2,arcA,,
SymbC1.scaffold9954.1,arcA,,
SymbC1.scaffold15669.2,ARF1,,
SymbC1.scaffold4824.1,ARF1,,
SymbC1.scaffold6372.3,ARF1,,
SymbC1.scaffold923.3,arf1,,
SymbC1.scaffold1088.2,arf3,,
SymbC1.scaffold469.10,arf4,,
SymbC1.scaffold1911.3,arfA,,
SymbC1.scaffold8170.1,Arfgef1,,
SymbC1.scaffold2343.3,argF,,
SymbC1.scaffold2748.5,argF,,
SymbC1.scaffold2101.2,argG,,
SymbC1.scaffold4635.1,argG,,
SymbC1.scaffold2527.2,argH2,,
SymbC1.scaffold8694.2,argH2,,
SymbC1.scaffold6531.6,argS,,
SymbC1.scaffold3015.3,ARI11,,
SymbC1.scaffold5652.2,ARI5,,
SymbC1.scaffold11708.1,Armc6,,
SymbC1.scaffold4173.2,aroB',,
SymbC1.scaffold9591.1,aroB',,
SymbC1.scaffold2381.2,ARP,,
SymbC1.scaffold2381.9,ARP,,
SymbC1.scaffold1091.1,ARP4,,
SymbC1.scaffold5475.3,ARP6,,
SymbC1.scaffold4815.3,ARPC1B,,
SymbC1.scaffold2043.5,Arsb,,
SymbC1.scaffold561.3,Arsb,,
SymbC1.scaffold879.5,Arsb,,
SymbC1.scaffold932.3,Arsb,,
SymbC1.scaffold932.4,Arsb,,
SymbC1.scaffold1688.1,arsC,,
SymbC1.scaffold1263.7,arsH,,
SymbC1.scaffold2887.1,asah-2,,
SymbC1.scaffold437.12,Asb14,,
SymbC1.scaffold556.11,ASB2,,
SymbC1.scaffold412.3,ASB3,,
SymbC1.scaffold764.3,asd,,
SymbC1.scaffold2858.6,ASK4,,
SymbC1.scaffold55.8,aspA,,
SymbC1.scaffold237.4,aspC,,
SymbC1.scaffold2895.2,aspC,,
SymbC1.scaffold1209.6,ASPH,,
SymbC1.scaffold1209.7,ASPH,,
SymbC1.scaffold635.9,ASPH,,
SymbC1.scaffold962.3,ASPH,,
SymbC1.scaffold1777.2,ASPM,,
SymbC1.scaffold2368.4,ASPM,,
SymbC1.scaffold2997.3,Asrgl1,,
SymbC1.scaffold2456.4,At1g05670,,
SymbC1.scaffold7171.3,At1g05670,,
SymbC1.scaffold1465.5,At1g07170,,
SymbC1.scaffold1064.8,At1g09620,,
SymbC1.scaffold1875.9,At1g09900,,
SymbC1.scaffold2250.2,At1g09900,,
SymbC1.scaffold5634.1,At1g09900,,
SymbC1.scaffold5878.2,At1g09900,,
SymbC1.scaffold4592.2,At1g11540,,
SymbC1.scaffold468.9,At1g11960,,
SymbC1.scaffold626.3,At1g12300,,
SymbC1.scaffold6554.1,At1g12500,,
SymbC1.scaffold1258.1,At1g12775,,
SymbC1.scaffold1433.3,At1g18010,,
SymbC1.scaffold1418.2,At1g21780,,
SymbC1.scaffold4148.5,At1g27530,,
SymbC1.scaffold4721.2,At1g28120,,
SymbC1.scaffold690.4,At1g28120,,
SymbC1.scaffold13908.1,At1g31730,,
SymbC1.scaffold5144.1,At1g31730,,
SymbC1.scaffold2801.2,At1g31820,,
SymbC1.scaffold2303.3,At1g31830,,
SymbC1.scaffold4910.3,At1g34500,,
SymbC1.scaffold4550.2,At1g35710,,
SymbC1.scaffold1129.8,At1g51965,,
SymbC1.scaffold2627.1,At1g53660,,
SymbC1.scaffold6921.2,At1g55760,,
SymbC1.scaffold4068.3,At1g62670,,
SymbC1.scaffold649.13,At1g62670,,
SymbC1.scaffold2602.1,At1g62910,,
SymbC1.scaffold3069.3,At1g62930,,
SymbC1.scaffold2476.4,At1g63080,,
SymbC1.scaffold10525.1,At1g63130,,
SymbC1.scaffold3791.2,At1g63330,,
SymbC1.scaffold114.3,At1g63400,,
SymbC1.scaffold13528.1,At1g67300,,
SymbC1.scaffold1762.3,At1g67325,,
SymbC1.scaffold2589.2,At1g70730,,
SymbC1.scaffold3744.3,At1g70730,,
SymbC1.scaffold2661.6,At1g73020,,
SymbC1.scaffold1801.2,At1g78280,,
SymbC1.scaffold387.2,At2g16880,,
SymbC1.scaffold9595.1,At2g19790,,
SymbC1.scaffold1744.11,At2g23950,,
SymbC1.scaffold1830.3,At2g25737,,
SymbC1.scaffold4910.1,At2g25790,,
SymbC1.scaffold6006.1,At2g28450,,
SymbC1.scaffold4825.1,At2g29580,,
SymbC1.scaffold1000.1,At2g31400,,
SymbC1.scaffold1112.3,At2g31400,,
SymbC1.scaffold1683.3,At2g31400,,
SymbC1.scaffold2186.4,At2g31400,,
SymbC1.scaffold258.3,At2g31400,,
SymbC1.scaffold2590.1,At2g31400,,
SymbC1.scaffold2592.9,At2g31400,,
SymbC1.scaffold4085.2,At2g31400,,
SymbC1.scaffold4260.1,At2g31400,,
SymbC1.scaffold6197.10,At2g31400,,
SymbC1.scaffold6248.2,At2g31400,,
SymbC1.scaffold709.1,At2g31400,,
SymbC1.scaffold885.13,At2g31400,,
SymbC1.scaffold910.11,At2g31400,,
SymbC1.scaffold357.7,At2g32000,,
SymbC1.scaffold4728.1,At2g32000,,
SymbC1.scaffold1705.1,At2g32040,,
SymbC1.scaffold703.5,At2g32560,,
SymbC1.scaffold1622.11,At2g33840,,
SymbC1.scaffold6405.4,At2g35920,,
SymbC1.scaffold2605.4,At2g41451,,
SymbC1.scaffold415.14,At2g41451,,
SymbC1.scaffold1401.6,At2g42005,,
SymbC1.scaffold574.3,At2g42005,,
SymbC1.scaffold1215.3,At2g44920,,
SymbC1.scaffold3974.4,At2g45640,,
SymbC1.scaffold1323.4,At3g02090,,
SymbC1.scaffold1512.5,At3g02090,,
SymbC1.scaffold7970.2,At3g03300,,
SymbC1.scaffold3777.2,At3g04130,,
SymbC1.scaffold2511.3,At3g04760,,
SymbC1.scaffold3051.4,At3g04760,,
SymbC1.scaffold505.2,At3g04760,,
SymbC1.scaffold892.1,At3g04760,,
SymbC1.scaffold2169.5,At3g06920,,
SymbC1.scaffold3640.2,At3g07100,,
SymbC1.scaffold11800.3,At3g15020,,
SymbC1.scaffold9555.1,At3g17800,,
SymbC1.scaffold4911.5,At3g19950,,
SymbC1.scaffold625.16,At3g21360,,
SymbC1.scaffold10390.1,At3g21620,,
SymbC1.scaffold2212.2,At3g21620,,
SymbC1.scaffold306.5,At3g22470,,
SymbC1.scaffold5115.8,At3g28040,,
SymbC1.scaffold1248.2,At3g42180,,
SymbC1.scaffold2206.2,At3g42180,,
SymbC1.scaffold10816.1,At3g45870,,
SymbC1.scaffold5979.3,At3g47120,,
SymbC1.scaffold2260.4,At3g57810,,
SymbC1.scaffold7270.2,At3g57810,,
SymbC1.scaffold1389.10,At3g58530,,
SymbC1.scaffold7362.3,At3g62310,,
SymbC1.scaffold1527.6,At3g63330,,
SymbC1.scaffold391.3,At4g02900,,
SymbC1.scaffold417.8,At4g02900,,
SymbC1.scaffold1235.10,At4g04670,,
SymbC1.scaffold5021.2,At4g08455,,
SymbC1.scaffold8295.3,At4g09760,,
SymbC1.scaffold903.1,At4g15470,,
SymbC1.scaffold1266.1,At4g17486,,
SymbC1.scaffold1378.1,At4g17486,,
SymbC1.scaffold2119.2,At4g17486,,
SymbC1.scaffold2545.2,At4g17486,,
SymbC1.scaffold613.2,At4g17486,,
SymbC1.scaffold7204.1,At4g17486,,
SymbC1.scaffold6942.2,At4g21250,,
SymbC1.scaffold133.4,At4g29530,,
SymbC1.scaffold3123.1,At4g30220,,
SymbC1.scaffold4287.1,At4g32390,,
SymbC1.scaffold2378.2,At4g32640,,
SymbC1.scaffold117.4,At4g32950,,
SymbC1.scaffold1073.1,At4g34450,,
SymbC1.scaffold8079.2,At4g39280,,
SymbC1.scaffold2016.3,At5g02860,,
SymbC1.scaffold3219.1,At5g02860,,
SymbC1.scaffold5758.2,At5g02860,,
SymbC1.scaffold7533.1,At5g02860,,
SymbC1.scaffold9034.1,At5g02860,,
SymbC1.scaffold4613.3,At5g05820,,
SymbC1.scaffold876.5,At5g06550,,
SymbC1.scaffold590.2,At5g08180,,
SymbC1.scaffold1121.2,At5g10020,,
SymbC1.scaffold1416.2,At5g25050,,
SymbC1.scaffold1096.3,At5g26710,,
SymbC1.scaffold2134.1,At5g36290,,
SymbC1.scaffold3897.3,At5g39980,,
SymbC1.scaffold2292.1,At5g41170,,
SymbC1.scaffold2613.4,At5g41170,,
SymbC1.scaffold2114.5,At5g42310,,
SymbC1.scaffold3042.2,At5g42310,,
SymbC1.scaffold5415.1,At5g45370,,
SymbC1.scaffold11573.1,At5g51130,,
SymbC1.scaffold995.1,At5g56900,,
SymbC1.scaffold3949.5,At5g61990,,
SymbC1.scaffold6030.2,At5g62930,,
SymbC1.scaffold2179.5,At5g63440,,
SymbC1.scaffold5577.7,At5g65000,,
SymbC1.scaffold9767.2,At5g65000,,
SymbC1.scaffold986.11,At5g65000,,
SymbC1.scaffold2420.4,atad-3,,
SymbC1.scaffold2420.7,atad3-a,,
SymbC1.scaffold4260.4,ATAD3B,,
SymbC1.scaffold4260.5,ATAD3B,,
SymbC1.scaffold947.19,ATAD3B,,
SymbC1.scaffold10069.1,ATG101,,
SymbC1.scaffold10110.2,ATG18A,,
SymbC1.scaffold10691.1,ATG18A,,
SymbC1.scaffold11826.1,ATG18A,,
SymbC1.scaffold1203.1,ATG18A,,
SymbC1.scaffold20960.1,ATG18A,,
SymbC1.scaffold2850.4,ATG18A,,
SymbC1.scaffold3047.4,ATG18A,,
SymbC1.scaffold318.4,ATG18A,,
SymbC1.scaffold4276.2,ATG18A,,
SymbC1.scaffold5912.1,ATG18A,,
SymbC1.scaffold6165.3,ATG18A,,
SymbC1.scaffold6200.1,ATG18A,,
SymbC1.scaffold6312.2,ATG18A,,
SymbC1.scaffold7578.1,ATG18A,,
SymbC1.scaffold8247.2,ATG18A,,
SymbC1.scaffold876.6,ATG18A,,
SymbC1.scaffold8909.2,ATG18A,,
SymbC1.scaffold9924.1,ATG18A,,
SymbC1.scaffold7482.2,ATG3,,
SymbC1.scaffold12002.1,ATG7,,
SymbC1.scaffold4471.3,ATG8,,
SymbC1.scaffold4974.1,ATG8,,
SymbC1.scaffold517.1,atg9,,
SymbC1.scaffold1629.3,ATL14,,
SymbC1.scaffold12154.2,ATL41,,
SymbC1.scaffold178.6,ATL5,,
SymbC1.scaffold2576.1,ATL73,,
SymbC1.scaffold1145.3,ATL79,,
SymbC1.scaffold1144.8,ATM,,
SymbC1.scaffold18429.1,ATO,,
SymbC1.scaffold3778.1,ATO,,
SymbC1.scaffold956.3,ATP13A4,,
SymbC1.scaffold7908.3,ATP1A4,,
SymbC1.scaffold3878.1,ATP5A1,,
SymbC1.scaffold61.8,Atp5a1,,
SymbC1.scaffold8353.2,Atp5b,,
SymbC1.scaffold8182.1,ATP5C1,,
SymbC1.scaffold1508.11,ATP6V1D,,
SymbC1.scaffold2605.3,ATP6V1D,,
SymbC1.scaffold377.5,Atp7b,,
SymbC1.scaffold4917.1,ATP8B1,,
SymbC1.scaffold986.5,ATP8B2,,
SymbC1.scaffold3038.4,ATPAF2,,
SymbC1.scaffold6440.2,Atpalpha,,
SymbC1.scaffold19.292,atpD,,
SymbC1.scaffold80.300,atpD,,
SymbC1.scaffold2861.3,atpE,,
SymbC1.scaffold6735.1,atpE,,
SymbC1.scaffold714.4,atpE,,
SymbC1.scaffold2113.3,atpG,,
SymbC1.scaffold4519.2,atpG,,
SymbC1.scaffold8281.2,atpG,,
SymbC1.scaffold2861.2,atpH,,
SymbC1.scaffold7480.2,atpH,,
SymbC1.scaffold1576.10,atpI,,
SymbC1.scaffold1576.9,atpI,,
SymbC1.scaffold1084.4,ATR2,,
SymbC1.scaffold2715.4,atsA,,
SymbC1.scaffold2372.2,Atxn3,,
SymbC1.scaffold2470.1,ATXR2,,
SymbC1.scaffold522.10,ATXR2,,
SymbC1.scaffold4454.1,atzF,,
SymbC1.scaffold1232.1,aurkb,,
SymbC1.scaffold3114.5,aurkb-a,,
SymbC1.scaffold4320.3,ausM,,
SymbC1.scaffold404.3,AVT4,,
SymbC1.scaffold8171.4,AVT4,,
SymbC1.scaffold3312.2,AY601_4021,,
SymbC1.scaffold2414.1,AZG1,,
SymbC1.scaffold2858.3,B''BETA,,
SymbC1.scaffold7218.1,B3GALT5,,
SymbC1.scaffold2131.3,B3GLCT,,
SymbC1.scaffold2366.9,bacA,,
SymbC1.scaffold2610.2,bacA,,
SymbC1.scaffold7055.5,Bace2,,
SymbC1.scaffold7969.3,BACOVA_02645,,
SymbC1.scaffold495.6,bah,,
SymbC1.scaffold1881.1,BAK1,,
SymbC1.scaffold2778.1,bamB,,
SymbC1.scaffold191.7,BASS2,,
SymbC1.scaffold3235.2,BASS4,,
SymbC1.scaffold1318.3,BB0433,,
SymbC1.scaffold1401.15,BB0433,,
SymbC1.scaffold236.1,Bbs4,,
SymbC1.scaffold2369.2,BBS7,,
SymbC1.scaffold60.7,BBX19,,
SymbC1.scaffold805.7,bcas2,,
SymbC1.scaffold561.2,BCAT2,,
SymbC1.scaffold1014.8,BCE_0519,,
SymbC1.scaffold1014.9,BCE_0519,,
SymbC1.scaffold42.4,BCE_0519,,
SymbC1.scaffold431.1,BCE_0519,,
SymbC1.scaffold237.18,BCHE,,
SymbC1.scaffold301.4,BCHE,,
SymbC1.scaffold301.5,BCHE,,
SymbC1.scaffold900.5,BCHE,,
SymbC1.scaffold2948.4,Bckdk,,
SymbC1.scaffold3843.1,bcp1,,
SymbC1.scaffold2629.5,BCS1,,
SymbC1.scaffold3232.2,BDH1,,
SymbC1.scaffold4318.4,beg,,
SymbC1.scaffold2354.4,BETAC-AD,,
SymbC1.scaffold6261.5,BETAC-AD,,
SymbC1.scaffold436.8,BGL1B,,
SymbC1.scaffold4166.1,bglA,,
SymbC1.scaffold4501.1,bglB,,
SymbC1.scaffold2958.1,BGLU42,,
SymbC1.scaffold48.5,bglX,,
SymbC1.scaffold846.1,bglX,,
SymbC1.scaffold1327.3,bgs1,,
SymbC1.scaffold6248.1,bgs1,,
SymbC1.scaffold2168.6,bgs4,,
SymbC1.scaffold3995.3,bgs4,,
SymbC1.scaffold453.2,BHLH140,,
SymbC1.scaffold1581.4,BIG4,,
SymbC1.scaffold252.10,bimG,,
SymbC1.scaffold707.5,BIO2,,
SymbC1.scaffold10664.1,bioC,,
SymbC1.scaffold1159.4,BIP5,,
SymbC1.scaffold2015.1,BIP5,,
SymbC1.scaffold2139.4,BIP5,,
SymbC1.scaffold9406.2,bkdA,,
SymbC1.scaffold1963.2,Bm1_04115,,
SymbC1.scaffold409.13,BMH1,,
SymbC1.scaffold4769.4,BMH1,,
SymbC1.scaffold451.2,BMS1,,
SymbC1.scaffold10181.2,BMY1,,
SymbC1.scaffold1686.4,BMY1,,
SymbC1.scaffold3886.3,BN938_1370,,
SymbC1.scaffold8599.5,BN938_1370,,
SymbC1.scaffold1753.11,BOB1,,
SymbC1.scaffold4738.2,bor,,
SymbC1.scaffold715.8,bos1,,
SymbC1.scaffold2349.4,BP80,,
SymbC1.scaffold1338.2,BPM2,,
SymbC1.scaffold4346.2,BPM2,,
SymbC1.scaffold1355.10,bPT2,,
SymbC1.scaffold19627.1,bPT2,,
SymbC1.scaffold4327.2,bPT2,,
SymbC1.scaffold4752.3,bre-4,,
SymbC1.scaffold700.6,BRIX1,,
SymbC1.scaffold1235.3,BRPF1,,
SymbC1.scaffold2992.1,BRR2C,,
SymbC1.scaffold1831.2,BSAL_77750,,
SymbC1.scaffold2427.5,BSL1,,
SymbC1.scaffold1991.2,bsp6IM,,
SymbC1.scaffold1331.5,BSPAL1,,
SymbC1.scaffold228.1,BSPAL1,,
SymbC1.scaffold1749.1,BSU1,,
SymbC1.scaffold75.7,BSU1,,
SymbC1.scaffold1076.3,BT_0258,,
SymbC1.scaffold1598.4,BT4,,
SymbC1.scaffold13474.1,BTBD2,,
SymbC1.scaffold1974.4,btbd6a,,
SymbC1.scaffold19958.1,btbd6a,,
SymbC1.scaffold592.5,btbd6a,,
SymbC1.scaffold8676.1,btbd6a,,
SymbC1.scaffold3712.2,Btf3,,
SymbC1.scaffold6221.1,btf3l4,,
SymbC1.scaffold576.2,BTU1,,
SymbC1.scaffold4034.2,BUB3.2,,
SymbC1.scaffold531.8,BUB3.2,,
SymbC1.scaffold714.5,bud20,,
SymbC1.scaffold2747.1,BUD31,,
SymbC1.scaffold7907.1,Bug22,,
SymbC1.scaffold1186.8,BURPS1710b_2304,,
SymbC1.scaffold580.6,BXL4,,
SymbC1.scaffold1239.1,BXL6,,
SymbC1.scaffold3770.1,BXL6,,
SymbC1.scaffold8431.1,bxlB,,
SymbC1.scaffold384.6,C1GALT1,,
SymbC1.scaffold7166.3,C1GALT1,,
SymbC1.scaffold11226.2,C23G10.1,,
SymbC1.scaffold12648.1,C28H8.4,,
SymbC1.scaffold274.3,C42C1.13,,
SymbC1.scaffold7192.3,Ca-alpha1D,,
SymbC1.scaffold2320.1,CA14,,
SymbC1.scaffold753.1,Cabp1,,
SymbC1.scaffold1323.3,CAC,,
SymbC1.scaffold3602.4,cac,,
SymbC1.scaffold66.25,cac,,
SymbC1.scaffold10641.2,CACNA1A,,
SymbC1.scaffold13080.1,CACNA1A,,
SymbC1.scaffold2335.6,CACNA1A,,
SymbC1.scaffold1095.1,CACNA1B,,
SymbC1.scaffold507.9,CACNA1B,,
SymbC1.scaffold13321.2,Cacna1c,,
SymbC1.scaffold1404.2,CACNA1C,,
SymbC1.scaffold1606.2,CACNA1C,,
SymbC1.scaffold2015.2,CACNA1C,,
SymbC1.scaffold2400.4,Cacna1c,,
SymbC1.scaffold3821.1,Cacna1c,,
SymbC1.scaffold4318.3,CACNA1C,,
SymbC1.scaffold55.10,Cacna1c,,
SymbC1.scaffold7358.3,CACNA1C,,
SymbC1.scaffold8446.2,CACNA1C,,
SymbC1.scaffold130.11,CACNA1D,,
SymbC1.scaffold1808.11,Cacna1d,,
SymbC1.scaffold4883.1,Cacna1d,,
SymbC1.scaffold1129.3,Cacna1e,,
SymbC1.scaffold1774.8,CACNA1E,,
SymbC1.scaffold397.2,Cacna1e,,
SymbC1.scaffold5649.8,Cacna1e,,
SymbC1.scaffold2552.4,CACNA1F,,
SymbC1.scaffold3009.1,CACNA1F,,
SymbC1.scaffold12088.1,Cacna1g,,
SymbC1.scaffold3515.3,CACNA1G,,
SymbC1.scaffold3682.1,CACNA1G,,
SymbC1.scaffold45.13,CACNA1G,,
SymbC1.scaffold6770.2,CACNA1G,,
SymbC1.scaffold731.3,Cacna1g,,
SymbC1.scaffold7358.2,CACNA1G,,
SymbC1.scaffold7414.2,Cacna1g,,
SymbC1.scaffold10168.2,CACNA1H,,
SymbC1.scaffold104.3,CACNA1H,,
SymbC1.scaffold11522.1,Cacna1h,,
SymbC1.scaffold1161.9,Cacna1h,,
SymbC1.scaffold1172.2,CACNA1H,,
SymbC1.scaffold12934.2,Cacna1h,,
SymbC1.scaffold1495.1,Cacna1h,,
SymbC1.scaffold1523.1,Cacna1h,,
SymbC1.scaffold1615.2,CACNA1H,,
SymbC1.scaffold1789.1,CACNA1H,,
SymbC1.scaffold4027.6,Cacna1h,,
SymbC1.scaffold4113.4,Cacna1h,,
SymbC1.scaffold412.10,CACNA1H,,
SymbC1.scaffold460.8,Cacna1h,,
SymbC1.scaffold4675.4,Cacna1h,,
SymbC1.scaffold4931.1,Cacna1h,,
SymbC1.scaffold5300.2,CACNA1H,,
SymbC1.scaffold5818.2,Cacna1h,,
SymbC1.scaffold8171.1,Cacna1h,,
SymbC1.scaffold8365.1,Cacna1h,,
SymbC1.scaffold9048.2,Cacna1h,,
SymbC1.scaffold935.2,CACNA1H,,
SymbC1.scaffold10370.1,CACNA1I,,
SymbC1.scaffold226.6,CACNA1I,,
SymbC1.scaffold2426.1,Cacna1i,,
SymbC1.scaffold388.1,Cacna1i,,
SymbC1.scaffold455.5,CACNA1I,,
SymbC1.scaffold5363.2,Cacna1i,,
SymbC1.scaffold648.6,CACNA1I,,
SymbC1.scaffold8408.2,Cacna1i,,
SymbC1.scaffold1496.1,CACNA1S,,
SymbC1.scaffold10338.2,CACTIN,,
SymbC1.scaffold12310.2,CACTIN,,
SymbC1.scaffold7044.1,CAD2,,
SymbC1.scaffold2526.4,caf1,,
SymbC1.scaffold17781.1,CAF1-10,,
SymbC1.scaffold3051.3,cal-1,,
SymbC1.scaffold4116.4,cal-1,,
SymbC1.scaffold2037.3,calA,,
SymbC1.scaffold335.1,Calm4,,
SymbC1.scaffold460.3,Calm4,,
SymbC1.scaffold1519.1,Calml3,,
SymbC1.scaffold48.8,Calml3,,
SymbC1.scaffold774.3,Calmodulin,,
SymbC1.scaffold10957.1,Caln1,,
SymbC1.scaffold4600.1,Caln1,,
SymbC1.scaffold5050.6,Caln1,,
SymbC1.scaffold1327.5,CALS5,,
SymbC1.scaffold1239.9,CAM,,
SymbC1.scaffold79.10,CAM,,
SymbC1.scaffold9930.1,CAM,,
SymbC1.scaffold1315.4,CAM1,,
SymbC1.scaffold1769.2,cam1,,
SymbC1.scaffold542.6,CAM1,,
SymbC1.scaffold3289.2,camD,,
SymbC1.scaffold942.2,CAMF1,,
SymbC1.scaffold12182.1,Camk1g,,
SymbC1.scaffold1573.8,CAMK2A,,
SymbC1.scaffold1071.4,Camk4,,
SymbC1.scaffold538.8,Camk4,,
SymbC1.scaffold6882.2,Camk4,,
SymbC1.scaffold947.12,CAMK4,,
SymbC1.scaffold3068.3,CAND1,,
SymbC1.scaffold616.5,Cant1,,
SymbC1.scaffold10510.1,Capn1,,
SymbC1.scaffold1154.1,CAPN15,,
SymbC1.scaffold12305.1,CAPN15,,
SymbC1.scaffold135.4,Capn15,,
SymbC1.scaffold15905.1,CAPN15,,
SymbC1.scaffold2904.3,CAPN15,,
SymbC1.scaffold3351.2,Capn15,,
SymbC1.scaffold3785.8,Capn15,,
SymbC1.scaffold4201.6,Capn15,,
SymbC1.scaffold6019.2,CAPN15,,
SymbC1.scaffold652.9,CAPN15,,
SymbC1.scaffold947.16,Capn15,,
SymbC1.scaffold1416.6,Capn8,,
SymbC1.scaffold652.10,Capn9,,
SymbC1.scaffold3262.6,carA2,,
SymbC1.scaffold3545.7,carA2,,
SymbC1.scaffold1548.6,CARNMT1,,
SymbC1.scaffold2045.1,CARNMT1,,
SymbC1.scaffold10528.1,CARNS1,,
SymbC1.scaffold2051.8,CARNS1,,
SymbC1.scaffold3864.10,CARNS1,,
SymbC1.scaffold4705.3,CARNS1,,
SymbC1.scaffold7032.1,CARNS1,,
SymbC1.scaffold3666.5,casA,,
SymbC1.scaffold7977.3,Caskin1,,
SymbC1.scaffold9306.2,CASKIN2,,
SymbC1.scaffold3471.5,CASTOR,,
SymbC1.scaffold3838.1,CAT1,,
SymbC1.scaffold5007.2,CAT2,,
SymbC1.scaffold6493.3,CAT9,,
SymbC1.scaffold3773.4,CATB,,
SymbC1.scaffold8516.2,catD,,
SymbC1.scaffold1111.11,Catsper1,,
SymbC1.scaffold1339.3,Catsper1,,
SymbC1.scaffold1520.5,Catsper1,,
SymbC1.scaffold1605.10,Catsper1,,
SymbC1.scaffold3286.1,Catsper1,,
SymbC1.scaffold3462.2,Catsper1,,
SymbC1.scaffold3462.5,Catsper1,,
SymbC1.scaffold5575.7,Catsper1,,
SymbC1.scaffold6030.1,Catsper1,,
SymbC1.scaffold6085.2,Catsper1,,
SymbC1.scaffold6244.1,Catsper1,,
SymbC1.scaffold683.6,Catsper1,,
SymbC1.scaffold8653.6,Catsper1,,
SymbC1.scaffold939.1,CATSPER1,,
SymbC1.scaffold9584.1,Catsper1,,
SymbC1.scaffold5668.1,cbg-1,,
SymbC1.scaffold7501.2,cbh,,
SymbC1.scaffold2653.2,cbh2,,
SymbC1.scaffold5586.5,cbhA,,
SymbC1.scaffold5502.1,cbhB,,
SymbC1.scaffold1001.1,CBP1,,
SymbC1.scaffold1928.6,CBP1,,
SymbC1.scaffold1889.5,CBP3,,
SymbC1.scaffold175.6,CBR1,,
SymbC1.scaffold815.4,CBR1,,
SymbC1.scaffold6005.3,Cbr3,,
SymbC1.scaffold282.10,Cbs,,
SymbC1.scaffold282.8,CBS,,
SymbC1.scaffold1954.2,CBSDUF5,,
SymbC1.scaffold1698.1,CBSDUF7,,
SymbC1.scaffold4221.4,CBSDUF7,,
SymbC1.scaffold1087.4,Cbwd1,,
SymbC1.scaffold1504.3,Cbwd1,,
SymbC1.scaffold7445.1,Cbwd1,,
SymbC1.scaffold7674.2,Cbwd1,,
SymbC1.scaffold9146.1,Cbwd1,,
SymbC1.scaffold3924.2,CBWD6,,
SymbC1.scaffold305.10,CCA1,,
SymbC1.scaffold1503.7,CCB4,,
SymbC1.scaffold492.8,CCC1,,
SymbC1.scaffold346.5,CCD1,,
SymbC1.scaffold8354.1,CCD1,,
SymbC1.scaffold5417.2,Ccdc104,,
SymbC1.scaffold7022.3,ccdc124,,
SymbC1.scaffold221.3,CCDC13,,
SymbC1.scaffold11603.1,ccdc135,,
SymbC1.scaffold1908.9,Ccdc151,,
SymbC1.scaffold10004.2,CCDC19,,
SymbC1.scaffold7172.2,ccdc25,,
SymbC1.scaffold3851.2,Ccdc38,,
SymbC1.scaffold1178.4,Ccdc40,,
SymbC1.scaffold7509.5,Ccdc65,,
SymbC1.scaffold284.8,CCNA2,,
SymbC1.scaffold206.6,ccp-1,,
SymbC1.scaffold10275.2,CCR3,,
SymbC1.scaffold3918.1,CCR3,,
SymbC1.scaffold626.5,CCR4,,
SymbC1.scaffold8318.5,CCR4-1,,
SymbC1.scaffold310.9,CCRP1,,
SymbC1.scaffold1241.3,CCS1,,
SymbC1.scaffold415.3,ccsA,,
SymbC1.scaffold4041.4,cct-5,,
SymbC1.scaffold520.1,cct4,,
SymbC1.scaffold1543.5,CCT6A,,
SymbC1.scaffold1500.3,cda1,,
SymbC1.scaffold3669.2,cda1,,
SymbC1.scaffold4452.1,cdc-14,,
SymbC1.scaffold1195.5,CDC123,,
SymbC1.scaffold415.19,CDC14,,
SymbC1.scaffold1236.4,Cdc14a,,
SymbC1.scaffold7392.1,Cdc14a,,
SymbC1.scaffold904.8,Cdc14b,,
SymbC1.scaffold4696.1,CDC2,,
SymbC1.scaffold645.7,CDC2,,
SymbC1.scaffold585.2,cdc22,,
SymbC1.scaffold4645.1,CDC25,,
SymbC1.scaffold4432.1,Cdc27,,
SymbC1.scaffold3731.4,CDC28,,
SymbC1.scaffold2377.2,CDC33,,
SymbC1.scaffold3627.1,CDC73,,
SymbC1.scaffold4740.3,Cdk1,,
SymbC1.scaffold1956.6,Cdk10,,
SymbC1.scaffold1699.6,Cdk2,,
SymbC1.scaffold316.10,CDK2,,
SymbC1.scaffold8653.2,Cdk2,,
SymbC1.scaffold4972.3,cdk20,,
SymbC1.scaffold4087.2,CDKA-1,,
SymbC1.scaffold12668.1,CDKB2-1,,
SymbC1.scaffold46.1,Cdkn3,,
SymbC1.scaffold6899.6,CDO1,,
SymbC1.scaffold1028.6,ce2C,,
SymbC1.scaffold590.1,Cel,,
SymbC1.scaffold1703.5,cel3,,
SymbC1.scaffold3729.5,celB,,
SymbC1.scaffold1020.2,CELF1,,
SymbC1.scaffold1121.1,Cep164,,
SymbC1.scaffold1145.1,Cep164,,
SymbC1.scaffold1943.4,CEP164,,
SymbC1.scaffold4800.2,cep170b,,
SymbC1.scaffold1131.3,CEP2,,
SymbC1.scaffold2703.2,CEP2,,
SymbC1.scaffold301.2,CES2,,
SymbC1.scaffold1382.9,CETN3,,
SymbC1.scaffold10990.2,cfa,,
SymbC1.scaffold845.4,CFAP251,,
SymbC1.scaffold3643.2,cfap36,,
SymbC1.scaffold4546.1,CFAP44,,
SymbC1.scaffold3722.2,CFAP46,,
